START_DATE,Start Time,END_DATE,End time,CATEGORY,START,STOP,MILES,KM,PURPOSE,Ride Duration(Minutes) ,Ride Duration(Hour),Speed(Miles/hour),,,
07-06-2016,12:33:00 AM,07-06-2016,12:53:00 AM,Business,Morrisville,Cary,6.3,10.1367,Meal/Entertain,00:20:00,0.333333333,18.9,,,
07-06-2016,09:06:00 AM,07-06-2016,09:25:00 AM,Business,Cary,Durham,9.9,15.9291,Meeting,00:19:00,0.316666667,31.26315789,,,
07-06-2016,12:48:00 PM,07-06-2016,01:08:00 PM,Business,Durham,Cary,9.9,15.9291,,00:20:00,0.333333333,29.7,,,
07-06-2016,08:04:00 PM,07-06-2016,08:14:00 PM,Business,Cary,Morrisville,3.3,5.3097,Meal/Entertain,00:10:00,0.166666667,19.8,,,
07-06-2016,11:46:00 PM,07-06-2016,11:59:00 PM,Business,Morrisville,Cary,3.1,4.9879,Customer Visit,00:13:00,0.216666667,14.30769231,,,
07-07-2016,08:22:00 AM,07-07-2016,08:50:00 AM,Business,Cary,Morrisville,7.9,12.7111,Temporary Site,00:28:00,0.466666667,16.92857143,,,
07-07-2016,10:27:00 AM,07-07-2016,10:33:00 AM,Business,Morrisville,Cary,8.9,14.3201,,00:06:00,0.1,89,,,
07-07-2016,12:59:00 PM,07-07-2016,01:35:00 PM,Business,Kenner,New Orleans,12.8,20.5952,,00:36:00,0.6,21.33333333,,,
07-08-2016,09:50:00 AM,07-08-2016,10:13:00 AM,Business,CBD,Pontchartrain Beach,7.7,12.3893,,00:23:00,0.383333333,20.08695652,,,
07-08-2016,10:51:00 AM,07-08-2016,11:12:00 AM,Business,Pontchartrain Beach,CBD,7,11.263,,00:21:00,0.35,20,,,
07-08-2016,01:48:00 PM,07-08-2016,02:11:00 PM,Business,New Orleans,Metairie,12.5,20.1125,,00:23:00,0.383333333,32.60869565,,,
07-08-2016,05:11:00 PM,07-08-2016,05:30:00 PM,Business,Kenner,New Orleans,13.2,21.2388,,00:19:00,0.316666667,41.68421053,,,
07-09-2016,09:03:00 AM,07-09-2016,09:46:00 AM,Business,New Orleans,Kenner,13,20.917,,00:43:00,0.716666667,18.13953488,,,
07-09-2016,09:52:00 AM,07-09-2016,10:06:00 AM,Business,Kenner,Metairie,4.9,7.8841,,00:14:00,0.233333333,21,,,
07-09-2016,10:15:00 AM,07-09-2016,10:33:00 AM,Business,Metairie,New Orleans,8.5,13.6765,,00:18:00,0.3,28.33333333,,,
07-10-2016,02:10:00 PM,07-10-2016,02:17:00 PM,Business,CBD,St Thomas,1.3,2.0917,,00:07:00,0.116666667,11.14285714,,,
07-10-2016,04:04:00 PM,07-10-2016,04:15:00 PM,Business,St Thomas,CBD,1.8,2.8962,,00:11:00,0.183333333,9.818181818,,,
07-10-2016,06:05:00 PM,07-10-2016,06:21:00 PM,Business,New Orleans,Kenner,13.6,21.8824,,00:16:00,0.266666667,51,,,
07-10-2016,07:51:00 PM,07-10-2016,08:08:00 PM,Business,Kenner,New Orleans,13.4,21.5606,,00:17:00,0.283333333,47.29411765,,,
07-12-2016,04:10:00 PM,07-12-2016,04:45:00 PM,Business,New Orleans,Kenner,12.3,19.7907,,00:35:00,0.583333333,21.08571429,,,
07-12-2016,07:21:00 PM,07-12-2016,07:26:00 PM,Personal,Kenner,Kenner,1.4,2.2526,,00:05:00,0.083333333,16.8,,,
07-12-2016,11:47:00 PM,13-07-2016,12:11:00 AM,Personal,Morrisville,Cary,8.7,13.9983,,00:24:00,0.4,21.75,,,
13-07-2016,12:39:00 PM,13-07-2016,01:20:00 PM,Personal,Cary,Morrisville,23.5,37.8115,,00:41:00,0.683333333,34.3902439,,,
13-07-2016,01:25:00 PM,13-07-2016,01:39:00 PM,Personal,Morrisville,Morrisville,2.2,3.5398,,00:14:00,0.233333333,9.428571429,,,
13-07-2016,01:42:00 PM,13-07-2016,01:54:00 PM,Personal,Morrisville,Cary,4.4,7.0796,,00:12:00,0.2,22,,,
14-07-2016,03:51:00 PM,14-07-2016,03:59:00 PM,Personal,Cary,Morrisville,3.3,5.3097,,00:08:00,0.133333333,24.75,,,
14-07-2016,04:03:00 PM,14-07-2016,04:34:00 PM,Business,Morrisville,Morrisville,11.8,18.9862,Errand/Supplies,00:31:00,0.516666667,22.83870968,,,
14-07-2016,04:39:00 PM,14-07-2016,08:05:00 PM,Business,Morrisville,Banner Elk,195.3,314.2377,,03:26:00,3.433333333,56.88349515,,,
15-07-2016,11:32:00 AM,15-07-2016,11:53:00 AM,Personal,Banner Elk,Banner Elk,8.3,13.3547,,00:21:00,0.35,23.71428571,,,
15-07-2016,12:09:00 PM,15-07-2016,12:19:00 PM,Personal,Banner Elk,Banner Elk,3.2,5.1488,,00:10:00,0.166666667,19.2,,,
15-07-2016,12:35:00 PM,15-07-2016,01:15:00 PM,Personal,Banner Elk,Elk Park,22.4,36.0416,,00:40:00,0.666666667,33.6,,,
15-07-2016,03:03:00 PM,15-07-2016,03:33:00 PM,Personal,Elk Park,Banner Elk,12.2,19.6298,,00:30:00,0.5,24.4,,,
15-07-2016,03:40:00 PM,15-07-2016,03:52:00 PM,Personal,Banner Elk,Banner Elk,4.5,7.2405,,00:12:00,0.2,22.5,,,
16-07-2016,01:14:00 PM,16-07-2016,02:10:00 PM,Personal,Banner Elk,Newland,28.1,45.2129,,00:56:00,0.933333333,30.10714286,,,
16-07-2016,02:14:00 PM,16-07-2016,02:30:00 PM,Personal,Newland,Newland,3.8,6.1142,,00:16:00,0.266666667,14.25,,,
16-07-2016,03:29:00 PM,16-07-2016,04:57:00 PM,Personal,Newland,Boone,41.9,67.4171,,01:28:00,1.466666667,28.56818182,,,
16-07-2016,07:42:00 PM,16-07-2016,08:35:00 PM,Personal,Boone,Banner Elk,23.8,38.2942,,00:53:00,0.883333333,26.94339623,,,
16-07-2016,09:45:00 PM,16-07-2016,10:18:00 PM,Personal,Banner Elk,Banner Elk,13,20.917,,00:33:00,0.55,23.63636364,,,
16-07-2016,10:50:00 PM,16-07-2016,11:03:00 PM,Business,Banner Elk,Banner Elk,4.4,7.0796,Errand/Supplies,00:13:00,0.216666667,20.30769231,,,
17-07-2016,11:23:00 AM,17-07-2016,11:50:00 AM,Personal,Banner Elk,Boone,15.1,24.2959,Charity ($),00:27:00,0.45,33.55555556,,,
17-07-2016,12:20:00 PM,17-07-2016,03:25:00 PM,Personal,Boone,Cary,180.2,289.9418,Commute,03:05:00,3.083333333,58.44324324,,,
18-07-2016,10:37:00 AM,18-07-2016,10:49:00 AM,Personal,Cary,Morrisville,4.1,6.5969,Moving,00:12:00,0.2,20.5,,,
18-07-2016,10:54:00 AM,18-07-2016,11:15:00 AM,Personal,Morrisville,Cary,6.1,9.8149,Moving,00:21:00,0.35,17.42857143,,,
18-07-2016,11:25:00 AM,18-07-2016,11:36:00 AM,Personal,Northwoods,Preston,3.3,5.3097,Moving,00:11:00,0.183333333,18,,,
18-07-2016,11:40:00 AM,18-07-2016,11:56:00 AM,Personal,Preston,Whitebridge,4.7,7.5623,Moving,00:16:00,0.266666667,17.625,,,
18-07-2016,05:12:00 PM,18-07-2016,05:33:00 PM,Business,Cary,Apex,7.2,11.5848,Meeting,00:21:00,0.35,20.57142857,,,
18-07-2016,06:32:00 PM,18-07-2016,06:47:00 PM,Business,Apex,Cary,5.5,8.8495,Meal/Entertain,00:15:00,0.25,22,,,
18-07-2016,07:07:00 PM,18-07-2016,07:14:00 PM,Business,Cary,Morrisville,3.3,5.3097,Meal/Entertain,00:07:00,0.116666667,28.28571429,,,
18-07-2016,08:28:00 PM,18-07-2016,08:32:00 PM,Business,Hazelwood,Weston,0.9,1.4481,Errand/Supplies,00:04:00,0.066666667,13.5,,,
18-07-2016,09:11:00 PM,18-07-2016,09:19:00 PM,Business,Morrisville,Cary,3.8,6.1142,Meal/Entertain,00:08:00,0.133333333,28.5,,,
19-07-2016,10:35:00 AM,19-07-2016,10:51:00 AM,Business,Whitebridge,Stonewater,6.4,10.2976,Customer Visit,00:16:00,0.266666667,24,,,
19-07-2016,10:56:00 AM,19-07-2016,11:11:00 AM,Business,Stonewater,Lexington Park at Amberly,3,4.827,Meeting,00:15:00,0.25,12,,,
19-07-2016,11:30:00 AM,19-07-2016,12:00:00 PM,Business,Lexington Park at Amberly,Whitebridge,8.7,13.9983,Meal/Entertain,00:30:00,0.5,17.4,,,
19-07-2016,05:14:00 PM,19-07-2016,05:24:00 PM,Business,Whitebridge,Chessington,3.9,6.2751,Errand/Supplies,00:10:00,0.166666667,23.4,,,
19-07-2016,05:50:00 PM,19-07-2016,06:08:00 PM,Personal,Chessington,Whitebridge,4.8,7.7232,,00:18:00,0.3,16,,,
20-07-2016,05:12:00 PM,20-07-2016,05:24:00 PM,Personal,Whitebridge,Edgehill Farms,2.8,4.5052,,00:12:00,0.2,14,,,
20-07-2016,05:50:00 PM,20-07-2016,05:57:00 PM,Personal,Edgehill Farms,Preston,1.4,2.2526,,00:07:00,0.116666667,12,,,
20-07-2016,06:16:00 PM,20-07-2016,06:20:00 PM,Personal,Preston,Whitebridge,1.4,2.2526,,00:04:00,0.066666667,21,,,
21-07-2016,05:17:00 PM,21-07-2016,05:23:00 PM,Business,Whitebridge,Edgehill Farms,2.7,4.3443,,00:06:00,0.1,27,,,
21-07-2016,05:42:00 PM,21-07-2016,05:51:00 PM,Business,Edgehill Farms,Burtrose,2.3,3.7007,,00:09:00,0.15,15.33333333,,,
21-07-2016,06:27:00 PM,21-07-2016,06:42:00 PM,Business,Cary,Morrisville,3.7,5.9533,,00:15:00,0.25,14.8,,,
21-07-2016,07:30:00 PM,21-07-2016,07:39:00 PM,Business,Morrisville,Cary,2.9,4.6661,,00:09:00,0.15,19.33333333,,,
22-07-2016,10:42:00 AM,22-07-2016,10:53:00 AM,Business,Cary,Morrisville,3.8,6.1142,,00:11:00,0.183333333,20.72727273,,,
22-07-2016,11:11:00 AM,22-07-2016,11:25:00 AM,Business,Morrisville,Cary,5.1,8.2059,,00:14:00,0.233333333,21.85714286,,,
22-07-2016,11:37:00 AM,22-07-2016,12:00:00 PM,Business,Hazelwood,Lexington Park at Amberly,9.1,14.6419,,00:23:00,0.383333333,23.73913043,,,
22-07-2016,12:14:00 PM,22-07-2016,12:31:00 PM,Business,Cary,Durham,8,12.872,,00:17:00,0.283333333,28.23529412,,,
22-07-2016,01:21:00 PM,22-07-2016,01:42:00 PM,Business,Durham,Cary,9.9,15.9291,Meeting,00:21:00,0.35,28.28571429,,,
22-07-2016,02:27:00 PM,22-07-2016,02:43:00 PM,Business,Cary,Morrisville,6.1,9.8149,Meal/Entertain,00:16:00,0.266666667,22.875,,,
22-07-2016,03:49:00 PM,22-07-2016,04:22:00 PM,Business,Morrisville,Cary,12.2,19.6298,,00:33:00,0.55,22.18181818,,,
22-07-2016,06:33:00 PM,22-07-2016,06:51:00 PM,Business,Wayne Ridge,Whitebridge,8,12.872,,00:18:00,0.3,26.66666667,,,
23-07-2016,02:27:00 PM,23-07-2016,02:44:00 PM,Business,Cary,Morrisville,4,6.436,,00:17:00,0.283333333,14.11764706,,,
23-07-2016,02:48:00 PM,23-07-2016,03:12:00 PM,Business,Morrisville,Cary,9.5,15.2855,,00:24:00,0.4,23.75,,,
23-07-2016,03:15:00 PM,23-07-2016,03:27:00 PM,Business,Cary,Morrisville,3,4.827,,00:12:00,0.2,15,,,
23-07-2016,03:50:00 PM,23-07-2016,04:10:00 PM,Business,Morrisville,Cary,6.3,10.1367,,00:20:00,0.333333333,18.9,,,
23-07-2016,08:17:00 PM,23-07-2016,08:33:00 PM,Business,Cary,Durham,10.4,16.7336,Meeting,00:16:00,0.266666667,39,,,
23-07-2016,11:18:00 PM,23-07-2016,11:43:00 PM,Business,Durham,Cary,9.9,15.9291,Meeting,00:25:00,0.416666667,23.76,,,
25-07-2016,10:35:00 AM,25-07-2016,10:41:00 AM,Business,Whitebridge,Parkway,1.5,2.4135,,00:06:00,0.1,15,,,
25-07-2016,10:47:00 AM,25-07-2016,10:58:00 AM,Business,Cary,Morrisville,4.9,7.8841,,00:11:00,0.183333333,26.72727273,,,
25-07-2016,11:04:00 AM,25-07-2016,11:33:00 AM,Business,Morrisville,Cary,7.9,12.7111,,00:29:00,0.483333333,16.34482759,,,
25-07-2016,11:37:00 AM,25-07-2016,11:44:00 AM,Business,Parkway,Whitebridge,1.7,2.7353,,00:07:00,0.116666667,14.57142857,,,
26-07-2016,03:43:00 PM,26-07-2016,03:49:00 PM,Business,Whitebridge,Westpark Place,2.2,3.5398,,00:06:00,0.1,22,,,
26-07-2016,05:14:00 PM,26-07-2016,05:24:00 PM,Business,Westpark Place,Whitebridge,2.1,3.3789,,00:10:00,0.166666667,12.6,,,
26-07-2016,08:52:00 PM,26-07-2016,09:00:00 PM,Business,Cary,Morrisville,2.5,4.0225,Meal/Entertain,00:08:00,0.133333333,18.75,,,
26-07-2016,10:31:00 PM,26-07-2016,10:39:00 PM,Business,Morrisville,Cary,2.5,4.0225,Meal/Entertain,00:08:00,0.133333333,18.75,,,
27-07-2016,07:08:00 PM,27-07-2016,07:20:00 PM,Business,Cary,Morrisville,2.8,4.5052,,00:12:00,0.2,14,,,
27-07-2016,09:34:00 PM,27-07-2016,09:57:00 PM,Business,Morrisville,Raleigh,14.7,23.6523,,00:23:00,0.383333333,38.34782609,,,
27-07-2016,10:00:00 PM,27-07-2016,10:26:00 PM,Business,Raleigh,Morrisville,14.6,23.4914,,00:26:00,0.433333333,33.69230769,,,
28-07-2016,12:04:00 AM,28-07-2016,12:09:00 AM,Business,Morrisville,Cary,2.3,3.7007,,00:05:00,0.083333333,27.6,,,
29-07-2016,03:45:00 PM,29-07-2016,03:47:00 PM,Business,Whitebridge,Westpark Place,2.2,3.5398,,00:02:00,0.033333333,66,,,
29-07-2016,05:27:00 PM,29-07-2016,05:45:00 PM,Business,Westpark Place,Whitebridge,2.2,3.5398,Meal/Entertain,00:18:00,0.3,7.333333333,,,
30-07-2016,05:02:00 PM,30-07-2016,05:27:00 PM,Business,Cary,Durham,14,22.526,,00:25:00,0.416666667,33.6,,,
30-07-2016,09:16:00 PM,30-07-2016,09:41:00 PM,Business,Durham,Cary,13.3,21.3997,,00:25:00,0.416666667,31.92,,,
31-07-2016,05:30:00 PM,31-07-2016,05:37:00 PM,Business,Westpark Place,Whitebridge,1.8,2.8962,,00:07:00,0.116666667,15.42857143,,,
08-01-2016,12:47:00 PM,08-01-2016,01:04:00 PM,Business,Whitebridge,Arlington Park at Amberly,6.2,9.9758,,00:17:00,0.283333333,21.88235294,,,
08-01-2016,01:08:00 PM,08-01-2016,01:19:00 PM,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,2.0917,,00:11:00,0.183333333,7.090909091,,,
08-01-2016,01:28:00 PM,08-01-2016,01:46:00 PM,Business,Lexington Park at Amberly,Westpark Place,1.9,3.0571,,00:18:00,0.3,6.333333333,,,
08-01-2016,01:52:00 PM,08-01-2016,02:14:00 PM,Business,Cary,Apex,6.9,11.1021,,00:22:00,0.366666667,18.81818182,,,
08-01-2016,03:40:00 PM,08-01-2016,03:47:00 PM,Business,Apex,Cary,4.6,7.4014,,00:07:00,0.116666667,39.42857143,,,
08-01-2016,04:18:00 PM,08-01-2016,04:25:00 PM,Business,Whitebridge,Edgehill Farms,2.8,4.5052,,00:07:00,0.116666667,24,,,
08-01-2016,04:29:00 PM,08-01-2016,04:59:00 PM,Business,Cary,Morrisville,9.1,14.6419,,00:30:00,0.5,18.2,,,
08-01-2016,05:23:00 PM,08-01-2016,05:55:00 PM,Business,Morrisville,Cary,8.1,13.0329,,00:32:00,0.533333333,15.1875,,,
08-02-2016,08:11:00 AM,08-02-2016,08:32:00 AM,Business,Cary,Morrisville,8.4,13.5156,Meeting,00:21:00,0.35,24,,,
08-02-2016,11:51:00 AM,08-02-2016,12:15:00 PM,Business,Arlington,Washington,4.9,7.8841,,00:24:00,0.4,12.25,,,
08-02-2016,07:15:00 PM,08-02-2016,07:23:00 PM,Business,Kalorama Triangle,K Street,1,1.609,,00:08:00,0.133333333,7.5,,,
08-02-2016,09:23:00 PM,08-02-2016,09:29:00 PM,Business,K Street,Kalorama Triangle,1,1.609,,00:06:00,0.1,10,,,
08-03-2016,12:46:00 PM,08-03-2016,01:00:00 PM,Business,West End,Northwest Rectangle,2,3.218,,00:14:00,0.233333333,8.571428571,,,
08-03-2016,02:59:00 PM,08-03-2016,03:03:00 PM,Business,K Street,Kalorama Triangle,1.1,1.7699,,00:04:00,0.066666667,16.5,,,
08-03-2016,04:00:00 PM,08-03-2016,04:04:00 PM,Business,Kalorama Triangle,Downtown,1.5,2.4135,,00:04:00,0.066666667,22.5,,,
08-05-2016,05:23:00 PM,08-05-2016,05:30:00 PM,Business,Connecticut Avenue,Kalorama Triangle,1.3,2.0917,,00:07:00,0.116666667,11.14285714,,,
08-05-2016,06:17:00 PM,08-05-2016,06:21:00 PM,Business,Kalorama Triangle,Columbia Heights,1.8,2.8962,,00:04:00,0.066666667,27,,,
08-05-2016,07:17:00 PM,08-05-2016,07:27:00 PM,Business,Columbia Heights,Kalorama Triangle,1.5,2.4135,,00:10:00,0.166666667,9,,,
08-06-2016,06:40:00 AM,08-06-2016,06:58:00 AM,Business,Washington,Arlington,6.6,10.6194,,00:18:00,0.3,22,,,
08-06-2016,09:31:00 AM,08-06-2016,09:53:00 AM,Business,Morrisville,Cary,8,12.872,,00:22:00,0.366666667,21.81818182,,,
08-07-2016,05:14:00 PM,08-07-2016,05:23:00 PM,Business,Whitebridge,Edgehill Farms,2.7,4.3443,,00:09:00,0.15,18,,,
08-07-2016,05:28:00 PM,08-07-2016,05:43:00 PM,Business,Edgehill Farms,Whitebridge,2.7,4.3443,Customer Visit,00:15:00,0.25,10.8,,,
08-07-2016,06:17:00 PM,08-07-2016,06:23:00 PM,Business,Cary,Morrisville,2.5,4.0225,,00:06:00,0.1,25,,,
08-07-2016,08:15:00 PM,08-07-2016,08:23:00 PM,Business,Morrisville,Cary,2.5,4.0225,Meal/Entertain,00:08:00,0.133333333,18.75,,,
08-08-2016,04:17:00 PM,08-08-2016,04:31:00 PM,Business,Whitebridge,Farmington Woods,5.2,8.3668,,00:14:00,0.233333333,22.28571429,,,
08-08-2016,04:37:00 PM,08-08-2016,04:50:00 PM,Business,Farmington Woods,Edgehill Farms,4,6.436,,00:13:00,0.216666667,18.46153846,,,
08-08-2016,05:02:00 PM,08-08-2016,05:13:00 PM,Business,Edgehill Farms,Whitebridge,2.7,4.3443,Customer Visit,00:11:00,0.183333333,14.72727273,,,
08-08-2016,09:50:00 PM,08-08-2016,10:15:00 PM,Business,Cary,Morrisville,4.8,7.7232,,00:25:00,0.416666667,11.52,,,
08-08-2016,11:28:00 PM,08-08-2016,11:37:00 PM,Business,Morrisville,Cary,3.2,5.1488,Customer Visit,00:09:00,0.15,21.33333333,,,
08-09-2016,02:20:00 PM,08-09-2016,02:38:00 PM,Business,Whitebridge,Waverly Place,6.9,11.1021,,00:18:00,0.3,23,,,
08-09-2016,03:15:00 PM,08-09-2016,03:36:00 PM,Business,Cary,Raleigh,14.9,23.9741,,00:21:00,0.35,42.57142857,,,
08-09-2016,04:04:00 PM,08-09-2016,04:37:00 PM,Business,Raleigh,Cary,17.4,27.9966,,00:33:00,0.55,31.63636364,,,
08-10-2016,04:56:00 PM,08-10-2016,05:24:00 PM,Business,Cary,Durham,12.9,20.7561,,00:28:00,0.466666667,27.64285714,,,
08-10-2016,05:53:00 PM,08-10-2016,06:28:00 PM,Business,Durham,Apex,15.3,24.6177,,00:35:00,0.583333333,26.22857143,,,
08-10-2016,06:49:00 PM,08-10-2016,06:50:00 PM,Business,Apex,Apex,1,1.609,,00:01:00,0.016666667,60,,,
08-10-2016,07:47:00 PM,08-10-2016,08:02:00 PM,Business,Apex,Cary,6,9.654,,00:15:00,0.25,24,,,
08-11-2016,12:53:00 PM,08-11-2016,01:00:00 PM,Business,Whitebridge,Heritage Pines,2.2,3.5398,,00:07:00,0.116666667,18.85714286,,,
08-11-2016,01:14:00 PM,08-11-2016,01:28:00 PM,Business,Heritage Pines,Edgehill Farms,4.4,7.0796,,00:14:00,0.233333333,18.85714286,,,
08-11-2016,01:32:00 PM,08-11-2016,01:42:00 PM,Business,Edgehill Farms,Whitebridge,2.8,4.5052,,00:10:00,0.166666667,16.8,,,
08-11-2016,06:37:00 PM,08-11-2016,07:29:00 PM,Business,Cary,Wake Forest,31.7,51.0053,,00:52:00,0.866666667,36.57692308,,,
08-11-2016,08:59:00 PM,08-11-2016,09:44:00 PM,Business,Wake Forest,Cary,31.9,51.3271,,00:45:00,0.75,42.53333333,,,
08-12-2016,06:49:00 PM,08-12-2016,06:52:00 PM,Business,Whitebridge,Westpark Place,1.9,3.0571,,00:03:00,0.05,38,,,
08-12-2016,06:56:00 PM,08-12-2016,07:05:00 PM,Business,Westpark Place,Whitebridge,1.8,2.8962,,00:09:00,0.15,12,,,
13-08-2016,03:35:00 PM,13-08-2016,03:58:00 PM,Business,Cary,Morrisville,8.4,13.5156,Meeting,00:23:00,0.383333333,21.91304348,,,
15-08-2016,09:05:00 AM,15-08-2016,09:52:00 AM,Business,R?walpindi,Unknown Location,15.6,25.1004,,00:47:00,0.783333333,19.91489362,,,
15-08-2016,03:20:00 PM,15-08-2016,03:47:00 PM,Business,Unknown Location,Unknown Location,14.1,22.6869,,00:27:00,0.45,31.33333333,,,
15-08-2016,04:52:00 PM,15-08-2016,05:30:00 PM,Business,Unknown Location,Unknown Location,15.7,25.2613,,00:38:00,0.633333333,24.78947368,,,
15-08-2016,07:08:00 PM,15-08-2016,08:30:00 PM,Business,Unknown Location,Unknown Location,25.9,41.6731,Temporary Site,01:22:00,1.366666667,18.95121951,,,
16-08-2016,07:58:00 AM,16-08-2016,08:11:00 AM,Business,Unknown Location,Unknown Location,7.9,12.7111,,00:13:00,0.216666667,36.46153846,,,
16-08-2016,08:16:00 AM,16-08-2016,08:23:00 AM,Business,Unknown Location,Unknown Location,2.7,4.3443,,00:07:00,0.116666667,23.14285714,,,
16-08-2016,08:46:00 AM,16-08-2016,08:53:00 AM,Business,Unknown Location,Unknown Location,5.5,8.8495,,00:07:00,0.116666667,47.14285714,,,
16-08-2016,10:06:00 AM,16-08-2016,10:27:00 AM,Business,Unknown Location,Islamabad,5.7,9.1713,,00:21:00,0.35,16.28571429,,,
16-08-2016,10:31:00 AM,16-08-2016,10:38:00 AM,Business,Islamabad,Islamabad,1.2,1.9308,,00:07:00,0.116666667,10.28571429,,,
16-08-2016,11:47:00 AM,16-08-2016,12:03:00 PM,Business,Islamabad,Unknown Location,5.7,9.1713,Temporary Site,00:16:00,0.266666667,21.375,,,
16-08-2016,03:13:00 PM,16-08-2016,03:36:00 PM,Business,Unknown Location,Unknown Location,16.2,26.0658,,00:23:00,0.383333333,42.26086957,,,
17-08-2016,10:17:00 AM,17-08-2016,10:41:00 AM,Business,Unknown Location,Unknown Location,2.6,4.1834,,00:24:00,0.4,6.5,,,
17-08-2016,10:57:00 AM,17-08-2016,11:20:00 AM,Business,Unknown Location,Unknown Location,12.1,19.4689,,00:23:00,0.383333333,31.56521739,,,
17-08-2016,02:45:00 PM,17-08-2016,02:50:00 PM,Business,Unknown Location,R?walpindi,1.4,2.2526,,00:05:00,0.083333333,16.8,,,
17-08-2016,03:32:00 PM,17-08-2016,03:47:00 PM,Business,R?walpindi,Islamabad,6.4,10.2976,,00:15:00,0.25,25.6,,,
17-08-2016,04:29:00 PM,17-08-2016,04:50:00 PM,Business,Islamabad,Unknown Location,7.3,11.7457,,00:21:00,0.35,20.85714286,,,
17-08-2016,04:54:00 PM,17-08-2016,05:00:00 PM,Business,Unknown Location,Unknown Location,5.3,8.5277,,00:06:00,0.1,53,,,
17-08-2016,05:05:00 PM,17-08-2016,05:34:00 PM,Business,Unknown Location,Unknown Location,5.5,8.8495,,00:29:00,0.483333333,11.37931034,,,
17-08-2016,06:38:00 PM,17-08-2016,06:57:00 PM,Business,Unknown Location,Unknown Location,7.7,12.3893,Temporary Site,00:19:00,0.316666667,24.31578947,,,
18-08-2016,06:40:00 PM,18-08-2016,07:07:00 PM,Business,Unknown Location,Unknown Location,7.6,12.2284,Temporary Site,00:27:00,0.45,16.88888889,,,
19-08-2016,08:24:00 AM,19-08-2016,08:45:00 AM,Business,Unknown Location,Noorpur Shahan,7.6,12.2284,,00:21:00,0.35,21.71428571,,,
19-08-2016,08:54:00 AM,19-08-2016,09:07:00 AM,Business,Noorpur Shahan,Islamabad,3.3,5.3097,,00:13:00,0.216666667,15.23076923,,,
19-08-2016,09:27:00 AM,19-08-2016,09:47:00 AM,Business,Islamabad,R?walpindi,6.5,10.4585,,00:20:00,0.333333333,19.5,,,
19-08-2016,10:57:00 AM,19-08-2016,11:06:00 AM,Business,R?walpindi,Unknown Location,2,3.218,,00:09:00,0.15,13.33333333,,,
19-08-2016,12:07:00 PM,19-08-2016,12:24:00 PM,Business,Unknown Location,Islamabad,5.7,9.1713,,00:17:00,0.283333333,20.11764706,,,
19-08-2016,03:51:00 PM,19-08-2016,04:06:00 PM,Business,Islamabad,Islamabad,3.2,5.1488,,00:15:00,0.25,12.8,,,
19-08-2016,05:12:00 PM,19-08-2016,05:52:00 PM,Business,Islamabad,Unknown Location,12.5,20.1125,,00:40:00,0.666666667,18.75,,,
21-08-2016,10:00:00 AM,21-08-2016,10:29:00 AM,Business,Unknown Location,Unknown Location,7.6,12.2284,Airport/Travel,00:29:00,0.483333333,15.72413793,,,
21-08-2016,02:05:00 PM,21-08-2016,02:34:00 PM,Business,Unknown Location,Unknown Location,7.7,12.3893,,00:29:00,0.483333333,15.93103448,,,
21-08-2016,04:30:00 PM,21-08-2016,05:02:00 PM,Business,Unknown Location,Islamabad,12.2,19.6298,,00:32:00,0.533333333,22.875,,,
21-08-2016,06:10:00 PM,21-08-2016,06:17:00 PM,Business,Islamabad,Islamabad,1.4,2.2526,,00:07:00,0.116666667,12,,,
21-08-2016,06:48:00 PM,21-08-2016,07:24:00 PM,Business,Islamabad,Unknown Location,20.2,32.5018,,00:36:00,0.6,33.66666667,,,
22-08-2016,10:00:00 AM,22-08-2016,10:44:00 AM,Business,Unknown Location,Islamabad,9.8,15.7682,,00:44:00,0.733333333,13.36363636,,,
22-08-2016,11:07:00 AM,22-08-2016,11:23:00 AM,Business,Islamabad,Unknown Location,6.3,10.1367,,00:16:00,0.266666667,23.625,,,
22-08-2016,12:36:00 PM,22-08-2016,12:49:00 PM,Business,Unknown Location,Islamabad,4.9,7.8841,,00:13:00,0.216666667,22.61538462,,,
22-08-2016,01:02:00 PM,22-08-2016,01:11:00 PM,Business,Islamabad,Islamabad,1.5,2.4135,,00:09:00,0.15,10,,,
22-08-2016,02:07:00 PM,22-08-2016,02:31:00 PM,Business,Islamabad,Unknown Location,10.9,17.5381,,00:24:00,0.4,27.25,,,
22-08-2016,03:14:00 PM,22-08-2016,03:49:00 PM,Business,Unknown Location,Unknown Location,19,30.571,,00:35:00,0.583333333,32.57142857,,,
22-08-2016,03:59:00 PM,22-08-2016,05:16:00 PM,Business,Unknown Location,Unknown Location,19,30.571,,01:17:00,1.283333333,14.80519481,,,
22-08-2016,07:58:00 PM,22-08-2016,08:50:00 PM,Business,Unknown Location,R?walpindi,7.9,12.7111,,00:52:00,0.866666667,9.115384615,,,
22-08-2016,08:53:00 PM,22-08-2016,09:31:00 PM,Business,R?walpindi,R?walpindi,4.1,6.5969,,00:38:00,0.633333333,6.473684211,,,
22-08-2016,10:31:00 PM,22-08-2016,11:00:00 PM,Business,R?walpindi,Unknown Location,18.7,30.0883,,00:29:00,0.483333333,38.68965517,,,
